Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI_14,Price_Change,Volume_Change
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.395164489746094,272975200,42.93799991607666,42.283950597353,24.86700439389027,0.04179176341340529,-0.061792585769571806
2018-02-07,40.772499084472656,40.84999847412109,39.76750183105469,39.8849983215332,37.573238372802734,206434400,42.75312480926514,42.05547895203682,22.067953132551025,-0.021407136841659957,-0.2437613380263115
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.78749847412109,36.53936004638672,217562000,42.51387481689453,41.744242716044845,20.03081579460526,-0.02751660758675767,0.05390380672988604
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.98628234863281,282690400,42.27799987792969,41.4926482588527,23.391042544011526,0.00812123632093531,0.2993555859938777
2018-02-12,39.625,40.97249984741211,39.37749862670898,40.6775016784668,38.47604370117188,243278000,42.098250007629396,41.4150152511969,34.06007518393723,0.04027877312353767,-0.1394189544462776
2018-02-13,40.48749923706055,41.1875,40.41249847412109,41.084999084472656,38.86149597167969,130196800,41.95012493133545,41.38358514008031,38.71114080423899,0.0100177589377759,-0.4648229597415303
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.84249877929688,39.5780029296875,162579600,41.80349979400635,41.427291200958074,45.71885596750662,0.0184373788902068,0.24872193479409632
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.90696716308594,204588800,41.72512493133545,41.60064455070407,51.51330385588714,0.03357836254964086,0.2583915817236604
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.7745361328125,160704400,41.649749755859375,41.744154419108,54.86820313624321,-0.003237255330366118,-0.21450050051615732
2018-02-20,43.01250076293945,43.56499862670898,42.85499954223633,42.962501525878906,40.63738250732422,135722000,41.58537483215332,41.8601874768957,55.36264272836537,-0.003363606083056414,-0.15545560669154046
2018-02-21,43.20750045776367,43.52999877929688,42.75249862670898,42.76750183105469,40.452938079833984,149886400,41.5107500076294,41.94659836776799,53.97207995044724,-0.0045388347488741765,0.10436333092645267
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.79108428955078,123967600,41.4892499923706,42.05882709464723,55.03198489867707,0.008359108052594433,-0.17292296032195054
2018-02-23,43.41749954223633,43.91249847412109,43.3849983215332,43.875,41.5004997253418,135249600,41.54412498474121,42.23179594277607,67.59737414182726,0.017391304347825987,0.09100765038606862
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.321048736572266,152648800,41.637375068664554,42.47091064395699,76.71102037708205,0.019772086727653182,0.12864511244395538
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.183895111083984,155712400,41.76774997711182,42.67344294904796,71.26245320871708,-0.0032407768178949192,0.020069597664704952
2018-02-28,44.81499862670898,45.15499877929688,44.51250076293945,44.52999877929688,42.12004470825195,151128400,41.90712490081787,42.850257790024045,78.23707699193234,-0.0015135617096514453,-0.029438888617733694
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.38226318359375,195208000,42.001749992370605,42.935947524307466,81.37844299591299,-0.017516254225893313,0.291669864830171
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.66838836669922,153816000,42.10712509155273,43.04228601517978,81.34895804896244,0.006914324079241085,-0.21204049014384652
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.812644958496094,113605600,42.31112518310547,43.15302085478692,77.24990525877175,0.003461781891547666,-0.26141883809226607
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.77716827392578,95154000,42.563375091552736,43.24963787263924,75.25602677943535,-0.0008483720679774986,-0.16241804981444574
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.38935470581055,126814000,42.713375091552734,43.29800566522829,66.63770018029479,-0.009282840361384603,0.3327237951110831
2018-03-08,43.869998931884766,44.27999877929688,43.76750183105469,44.23500061035156,41.84101867675781,95096400,42.93087520599365,43.38724327904956,60.22784652086407,0.010912436013427618,-0.25011118646206254
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.55987930297852,128740800,43.24125022888184,43.54036286503386,67.324473102437,0.01718092711759467,0.3537925725894986
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.97135543823242,128828400,43.557625198364256,43.72032833552357,71.50324589841308,0.009667771610563536,0.0006804369710302627
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.55751800537109,126774000,43.77337512969971,43.841487570728546,68.60365572823041,-0.009630200243475606,-0.01594679434037838
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.19572067260742,117473600,43.949625205993655,43.91467928878788,62.364691114589476,-0.008501410062339176,-0.07336204584536266
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.66249847412109,42.24536895751953,90975200,44.09062519073486,43.98590016358152,57.418728842186916,0.0011768182705951258,-0.22556897890249383
2018-03-16,44.66249847412109,44.77999877929688,44.40499877929688,44.505001068115234,42.09640121459961,157618800,44.153500175476076,44.03533834496568,47.417082708613535,-0.0035263904032846183,0.7325468919002103
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.45320129394531,133787200,44.18937530517578,44.015306194296514,42.4744361382849,-0.015279188604782501,-0.1511976997667791
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.43901443481445,78597600,44.231750297546384,43.99575335420075,42.913408591031924,-0.0003422564606346823,-0.41251778944473017
2018-03-21,43.7599983215332,43.772499084472656,42.81499862670898,42.817501068115234,40.5002326965332,148219600,44.23425025939942,43.88353885076403,41.190373051116566,-0.02265465131395461,0.885803128848718
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.92797088623047,165963200,44.18862533569336,43.72439243887021,33.55673810846832,-0.014129725629570933,0.11971156311311049
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.003379821777344,164115200,44.05662536621094,43.48730750282081,26.86914277429578,-0.023156668763827604,-0.011134998602099766
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.85492706298828,150164800,43.97912540435791,43.459230699515516,44.15468284025833,0.04747181832882674,-0.08500370471473695
2018-03-27,43.41999816894531,43.78749847412109,41.72999954223633,42.084999084472656,39.807373046875,163690400,43.85350036621094,43.32835149808286,40.746883027749455,-0.0256410709325684,0.0900717078836053
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.36754989624024,166674000,43.708000373840335,43.16565125368304,35.512452400808314,-0.011049071229740193,0.018227092120246535
2018-03-29,41.95249938964844,42.9375,41.72499847412109,41.94499969482422,39.674949645996094,153594000,43.617750358581546,43.04939872426791,32.24680335924275,0.007808764326768802,-0.07847654703193063
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.414825439453125,150347200,43.49862518310547,42.91802724280862,27.698683273344955,-0.006556240979370909,-0.02113884656952747
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.81920623779297,121112000,43.39325008392334,42.83988177658038,32.80878993028888,0.010259219996447966,-0.19445124352166188
2018-04-04,41.220001220703125,43.00249862670898,41.192501068115234,42.90250015258789,40.58062744140625,138422000,43.33000011444092,42.845845431438235,40.34492532168769,0.01912228298814922,0.14292555650967698
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.86202239990234,107732800,43.30212516784668,42.87957451062883,41.9532497843412,0.006934342038190433,-0.22170753203970472
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.81683349609375,140021200,43.19512519836426,42.80485324492162,37.992037609427754,-0.025578692655586432,0.2997081668721133
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.21173477172852,116070800,43.071000289916995,42.77701015139951,43.284732165302266,0.00991803136071634,-0.17104838410183598
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.96843719482422,113634400,42.965125274658206,42.82800918459956,47.64385003976388,0.018817976423488814,-0.020990636749294356
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.77690505981445,89726400,42.87100028991699,42.85486551086165,51.49730930723107,-0.00467531058351367,-0.21039403560893533
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.178897857666016,91557200,42.81725025177002,42.91964020958075,56.89698870850238,0.009858483670688978,0.02040425114570521
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.31840896606445,100497200,42.7682502746582,42.99229342122875,63.973721614111774,0.0033880575396723067,0.09764387727016555
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.57617568969727,86313600,42.740750312805176,43.08397993645027,55.3905982421933,0.006238262595618549,-0.14113428035805975
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.14842224121094,106421600,42.77750034332276,43.22455340662558,68.83562379556949,0.01376406590907897,0.23296444592740895
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.05384063720703,83018000,42.81000022888183,43.34221489975387,72.88475075387079,-0.002244216466256721,-0.21991400242056125
2018-04-19,43.43999862670898,43.84749984741211,43.165000915527344,43.20000076293945,40.86202239990234,139235200,42.829125213623044,43.32867069624774,58.78851894177995,-0.028340043802952963,0.6771688067647981
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.18782806396485,261964400,42.79000015258789,43.14784494471708,48.61031960396075,-0.04097223209500789,0.881452391349314
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.074317932128906,146062000,42.79375019073486,42.972812223628885,45.27169899826111,-0.0028964260439499068,-0.4424356897349411
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.53043746948242,134768000,42.67087516784668,42.75968730807867,36.61624215449017,-0.013919165911991938,-0.07732332844956247
2018-04-25,40.65499877929688,41.35499954223633,40.602500915527344,40.91249847412109,38.698333740234375,113528400,42.6122501373291,42.58376456198747,35.66278207371364,0.004357379676199535,-0.15760121096996316
2018-04-26,41.02999877929688,41.432498931884766,40.84249877929688,41.05500030517578,38.8331184387207,111852000,42.584000205993654,42.43816796610065,42.587305730475165,0.0034830879650342705,-0.014766349213060304
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.38382339477539,142623200,42.515750312805174,42.26119976276294,36.337932905540576,-0.011569808076732913,0.27510639058756214
2018-04-30,40.532501220703125,41.81499862670898,40.459999084472656,41.31499862670898,39.07904815673828,169709600,42.49800033569336,42.17108536885304,35.74739530738877,0.018112290844989998,0.18991580612410885
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.987098693847656,214277600,42.5068754196167,42.18098214571265,44.62331519571143,0.02323618373665659,0.2626133112092657
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.75352096557617,266157600,42.56887550354004,42.367793544316655,53.29895168851357,0.04417504997681854,0.2421158347862773
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.82918548583984,136272800,42.62000045776367,42.544432239849556,52.95405334566502,0.0018122673849252369,-0.4879995912196383
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.47028732299805,224805200,42.813125419616696,42.86948635584138,59.44352357593292,0.03923343583782257,0.6496703670871957
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.78480911254883,169805600,43.002000427246095,43.19524964724004,58.37366831773296,0.00723495521844697,-0.24465448308135218
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.99525833129883,113611200,43.162000465393064,43.5111783249257,59.81823749050659,0.004806650313490701,-0.3309337265673217
2018-05-09,46.63750076293945,46.84999847412109,46.30500030517578,46.84000015258789,44.30503845214844,92844800,43.348500442504886,43.828208975179244,69.11765059444384,0.007041104741230875,-0.18278479586519636
2018-05-10,46.935001373291016,47.59249877929688,46.91249847412109,47.5099983215332,44.93876647949219,111957200,43.54725036621094,44.1788555795939,86.10452549347582,0.014303974525249785,0.20585320879575386
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.76785659790039,104848800,43.72050037384033,44.46158353243949,83.69409125598187,-0.007629956848393515,-0.0634921202030776
2018-05-14,47.25249862670898,47.38249969482422,46.96500015258789,47.03749847412109,44.66341018676758,83115200,43.87462520599365,44.7069087649806,88.44161077823127,-0.002333116548864811,-0.20728515729316888
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.25748825073242,94780800,43.97712516784668,44.88815560739688,83.72302954219089,-0.009088448102841262,0.14035459218049162
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.6705322265625,76732400,44.10637512207031,45.09356918468721,84.26776062180508,0.009332708708378323,-0.19042253283365407
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.38804626464844,69176000,44.28375015258789,45.25108653598281,86.01464400195135,-0.006323664730221501,-0.0984773055449849
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.22663116455078,73190800,44.54112510681152,45.37741156966525,82.90093704015513,-0.0036366004310063316,0.05803746964265066
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.53996658325195,73603200,44.82100009918213,45.52313439357361,81.43878045547557,0.00708500532186207,0.005634587953677217
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.42840194702149,60962800,45.12375011444092,45.6437883480454,73.56477557938655,-0.00250493635597715,-0.17173709838702667
2018-05-23,46.587501525878906,47.125,46.43999862670898,47.09000015258789,44.7132568359375,80233600,45.432625198364256,45.781522805620874,74.56105613149103,0.006411609984837474,0.31610752786945473
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.03749847412109,44.66341018676758,92936000,45.731750106811525,45.90113953595423,62.99638177132527,-0.0011149220279609295,0.15831771228014202
2018-05-25,47.057498931884766,47.41249847412109,46.91249847412109,47.14500045776367,44.76548004150391,69844000,46.060000038146974,46.01960248088846,60.87786648547643,0.0022854528223206216,-0.2484720667986572
2018-05-29,46.900001525878906,47.1875,46.71749877929688,46.97499847412109,44.60406112670898,90056400,46.34300003051758,46.110592575482045,55.96386685988557,-0.0036059387420069866,0.28939350552660215
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.50911331176758,74762000,46.57299995422363,46.183393282579,50.47945026520001,-0.002128759496951904,-0.16983135013169526
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.71749877929688,44.359561920166016,109931200,46.70174980163574,46.234260472742605,37.37052829440837,-0.0033600260416665195,0.4704154517000616
2018-06-01,46.997501373291016,47.56499862670898,46.9375,47.560001373291016,45.15954208374024,93770000,46.86862487792969,46.360521510890074,55.701476420610625,0.01803398332548345,-0.14701194929192074
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.53697204589844,105064800,46.968624877929685,46.51261474392566,61.77978709998224,0.008357844259775149,0.12045217020368981
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.88829803466797,86264000,47.07049980163574,46.68546090066117,72.31965100138805,0.007715142122776575,-0.178944803587881
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.04733657836914,83734400,47.169624710083006,46.85779785601579,70.25137536668453,0.003465926115602036,-0.029323935824909553
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.923919677734375,85388800,47.24587478637695,47.00134107720161,73.69959578254532,-0.002680632153442497,0.019757710092864977
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.50611114501953,106627200,47.26662483215332,47.0893085209977,68.2959598983578,-0.009097538015844786,0.24872582821166245
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.39453887939453,73234000,47.299624824523924,47.15770760774885,62.968247913187724,-0.002451753928979006,-0.3131771255364485
2018-06-12,47.84749984741211,48.15250015258789,47.78749847412109,48.06999969482422,45.64378356933594,67644400,47.351249885559085,47.24459256842269,67.70396727912778,0.005490786357877919,-0.07632520414015354
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.26873397827149,86553600,47.40449981689453,47.28558367972153,57.884070428849334,-0.008217192849414579,0.27953829141806263
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.29247283935547,86440400,47.437249946594235,47.32505197336133,58.995262843309305,0.0005244158632198292,-0.0013078601005619417
2018-06-15,47.50749969482422,47.540000915527344,47.06499862670898,47.209999084472656,44.82719039916992,246876800,47.46037483215332,47.31409455537194,50.79948987300315,-0.01027257171130913,1.8560349096024544
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.803470611572266,73939600,47.49074993133545,47.30179996660233,52.67860705232079,-0.0005295003530271236,-0.7005000064809654
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.07944869995117,134314000,47.46649990081787,47.21805717076892,45.06274994256106,-0.016159812244300742,0.816536740799247
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.271728515625,82514800,47.4582498550415,47.161575535457594,49.00055396546941,0.004362095686057943,-0.38565748916717546
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.024845123291016,102847600,47.42199993133545,47.08571135860133,35.22867446518768,-0.005576371507414524,0.24641397664418996
2018-06-22,46.52999877929688,46.53749847412109,46.17499923706055,46.22999954223633,43.89666748046875,108801600,47.38162498474121,47.00421499513799,27.16456896203961,-0.002911725037058832,0.05789148215417761
2018-06-25,45.84999847412109,46.22999954223633,45.182498931884766,45.54249954223633,43.243873596191406,126652400,47.301499938964845,46.865003999623546,16.036606186691174,-0.014871295842689536,0.1640674401847031
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.78034591674805,98276800,47.258124923706056,46.792860587178,23.457475998585224,0.012405964371476896,-0.22404312906822133
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.71625518798828,101141200,47.21637496948242,46.72115966606842,23.788049120555584,-0.0014639105589864254,0.02914624814808775
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.03433227539063,69460800,47.199250030517575,46.6881920788238,32.10161723856318,0.007276261464184142,-0.31322942579285196
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,43.94176864624024,90950800,47.13512496948242,46.64907856203943,32.25058415350847,-0.00210242258570581,0.30938313408426055
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.43314743041992,70925200,47.07699985504151,46.66297566745904,36.0350167044655,0.011182497210331377,-0.22018058114936867
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.65927505493164,55819200,46.9596248626709,46.59793032219973,32.99897611391613,-0.017416361974554873,-0.21298494752217834
2018-07-05,46.31499862670898,46.602500915527344,46.06999969482422,46.34999847412109,44.01060104370117,66416800,46.85237483978271,46.57431776523986,37.3357905849093,0.00804695379661502,0.18985582021956593
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.62067413330078,69940800,46.78374977111817,46.61414467380519,48.01642357859229,0.013861960133902285,0.05305886462461307
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.24024963378906,79026400,46.76974983215332,46.712321415134575,53.76431761792797,0.013885197602818922,0.12990414750760637
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.18564987182617,63756400,46.75874996185303,46.79567190187213,60.77708439493368,-0.0012068198411654407,-0.19322656732433718
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.59931945800781,75326000,46.70375003814697,46.812274694141756,52.9639320537257,-0.012976102660905098,0.18146570383522276
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.34706878662109,72164400,46.70787506103515,46.90229612277818,60.96888321032335,0.016765987942405802,-0.04197222738496664
2018-07-13,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,45.41827774047852,50055600,46.71450004577637,46.99088701182442,62.74356460392616,0.0015704499485675871,-0.30636712839017577
2018-07-16,47.880001068115234,48.16249847412109,47.60499954223633,47.727500915527344,45.318580627441406,60172400,46.7403751373291,47.06104071693898,69.14991284020572,-0.0021951506032815704,0.2021112522874564
2018-07-17,47.4375,47.96749877929688,47.29999923706055,47.86249923706055,45.446773529052734,62138000,46.77425003051758,47.137370099807704,66.63511249219883,0.0028285227372817356,0.03266613929309781
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.59999847412109,45.1975212097168,65573600,46.83312492370605,47.18142994498041,64.2595921965289,-0.005484476722356413,0.055289838746017006
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.5488510131836,81147200,46.900374984741205,47.25653197123972,64.48684846947751,0.007773167194179642,0.23749801749484556
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.44439315795898,82704800,46.97512493133544,47.314005174964656,64.34074333214181,-0.0022931125193319524,0.019194747323382666
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.4847526550293,63957600,47.058749961853025,47.37005231569068,60.981676590806416,0.0008879971102033757,-0.22667608167845155
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.8147087097168,74791600,47.19412498474121,47.453856857053474,74.8087440351068,0.0072543154596353965,0.1693934731759792
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.24674987792969,66839600,47.32400016784668,47.573013521244064,75.2682565046267,0.009430089762791471,-0.10632210034281919
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.10194778442383,76304000,47.44962520599365,47.66629810764623,68.7050435396714,-0.0031310983852721463,0.14159869299038297
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.335205078125,96096000,47.518125152587885,47.67379342424037,51.156050500364266,-0.016631537380496275,0.25938351855734965
2018-07-30,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,45.081199645996094,84118000,47.57812519073486,47.655098899601036,48.78720483435732,-0.005602639487730321,-0.12464618714618714
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.171417236328125,157492000,47.61700019836425,47.64723217788029,57.507750607736995,0.002000893142519944,0.872274661784636
2018-08-01,49.782501220703125,50.43999862670898,49.32749938964844,50.375,47.83245086669922,271742800,47.83675022125244,47.90701958951074,71.71297040518351,0.058910121968479334,0.7254387524445687
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.23064804077149,249616000,48.111625289916994,48.28230342359659,77.03702181440794,0.029230766201729264,-0.08142552442971807
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.37307357788086,133789600,48.36187534332275,48.63613179975796,78.58097442724677,0.0028931293952527692,-0.464018332158195
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.62943649291992,101701600,48.593000411987305,48.98197656464337,78.96119947411897,0.005192566000918664,-0.23983927001799843
2018-08-07,52.33000183105469,52.375,51.68999862670898,51.77750015258789,49.16416549682617,102349600,48.802500343322755,49.24821690635237,76.66771378963546,-0.00937488231311756,0.006371581174730689
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.1973991394043,90102000,49.0446252822876,49.49243434384262,75.62518253040308,0.0006759663426965101,-0.11966436605516773
